manufacturer_id,name
4704,KAINING (HONGKONG) (IMPORTER:RAILIES MOTO)
4705,KATYAYANI AUTOMOTIVE
4706,KSR SOLUTION (IMPORTER: KAWVELOCE MOTORS PVT LTD)
4707,LORDS AUTOMATIVE PVT LTD
4708,M/S BHARAT TRAILER AND AGRO WORKS
4709,MAC INTERNATIONAL (IMPORTER: SUNDAK SOLAR)
4710,MAHAK TEEN UDYOG
4711,MARUTI BHIWANI E AUTOMOBILES
4712,MERCURY EV TECH LTD
4713,MONA GREEN AUTOMOBILES PVT LTD
4714,NEERAJ MOTORS PVT LTD
4715,OXEN ELECTRIC VEHICLES
4716,PREET CONSRUCTION EQUIPMENTS PVT LTD
4717,REVERSECURRENT TECHNOLOGY PVT LTD
4718,RUDRA NARAYAN ENGINEERING WORKS
4719,RUN STAR ENGINEERING
4720,SAI KISHAN MACHINERY (OPC) PVT LTD
4721,SARAOGI E-VENTURES PVT LTD
4722,SRINIVAS E VEHICLE
4723,STRENGTH AUTOELECTRIC PVT LTD
4724,THAVE ENTERPRISES
4725,VISHWAS AUTOMOBILES LLP
4726,ZELIO AUTO PVT LTD
4727,AERODRIVE PVT LTD
4728,ALVI AUTO
4729,ARYAN INDUSTRIES
4730,BRB MEXICO S.A DE C.V
4731,BU4 AUTO PVT LTD
4732,CG & BROTHER CO
4733,EVGREEN PVT LTD
4734,GLAZE EV LLP
4735,GTP ELECTRIC VEHICLES PVT LTD
4736,HARNISHA AUTO PVT LTD
4737,HINDUSTHAN TECHNOLOGIES PVT LTD CUTTACK JAGATPUR
4738,IGOWISE MOBILITY PVT LTD
4739,JIANGSU ZHONGXING (IMPORTER: CAL-ON INDUSTRIES)
4740,KAIZER ELECTRIC VEHICLES
4741,KAPURA PANCHAL ENGINEERING WORKS
4742,KISAN ENGINEERING WORKS AP29391457
4743,LOHAKA INDUSTRIES PVT LTD
4744,LUXUS GREEN MOBILITY PVT LTD
4745,M/S J.K. ENGINEERS
4746,M/S SRI LAKSHMI VENKATESWARA ENGG WORKS AP29070732
4747,M/S SRI VENKATESWARA ENGINEERING WORKS AP67321364
4748,MARCEL BOSCHUNG (IMPORTER:KAM-AVIDA ENVIRO)
4749,MATTER MOTOR WORKS PVT LTD
4750,METAL PRESSING & ENGG WORKS
4751,MS SAI AGRO INDUSTRIES KORAPUT JEYPORE
4752,NABINA WELDING
4753,NANJING VMOTO (IMPORTER: FORTUNEV)
4754,OKAYA POWER PVT LTD
4755,PRASAD AND PRASAD ENGG WORKS BARGARH CANAL AVENUE
4756,RILOX EV PVT LTD
4757,S.M ELECTRIC VEHICLE
4758,SANALDEEP INDUSTRIES
4759,SHAH ELECTRIC MOTERS
4760,SHUBHMARUTI AGRITECH PVT LTD
4761,SMARDA INDUSTRY (IMPORTER: RHYNO)
4762,"SRI MANIKANTA ENGINEERING WORKS,KADAPA AP49604028"
4763,TAMARIA VENTURES
4764,VELOCIFERO (IMPORTER: KAWVELOCE MOTORS PVT LTD)
4765,WUXI SAIGE (IMPORTER: KKL HITECH EV)
4766,WUXI YIZHILING (IMPORTER: HOMFEEL VEGH)
4767,YADEA TECHNOLOGY (IMPORTER: YULU BIKES)
4768,BHARATH MOTOCORP
4769,BHOLE SHANKAR MOTOR BODY
4770,BHOOMI ENGINEERING
4771,BISWAS ENGINEERING WORKS
4772,CHITRA MANUFACTURERS LLP
4773,DABASIYA LOADERS
4774,DHARTI AGRICULTURE WORKS
4775,EARTH MOBILITY
4776,ELECTRO ARO AUTOMOTIVE PVT LTD
4777,ENVISION ELECTRIC VEHICLES PVT LTD
4778,EYAMAUTO MOBILITY PVT LTD
4779,GANESH AGRICULTURE WORKS
4780,GSP POWER PROJECTS
4781,GURUKRUPA WELDING WORKS
4782,H H AGROTECH
4783,HIREN ENGINEERING WORKS
4784,HONGKONG WANGYUAN (IMPORTER:INDI ELECTRIC EELS)
4785,HSU DRAGON (IMPORTER: BMR ELECTRIC)
4786,HSU DRAGON (IMPORTER: BMR EV INDUSTRIES)
4787,HSU DRAGON (IMPORTER: HUMAN CENTERED)
4788,J.H.A TRADING COMPANY
4789,JAI BHARATI ENGINEERING WORKS AP105380083
4790,JIANGSU DALONG JIANHAO (IMPORTER: MK FLYING)
4791,JIANGSU ZHONGXING (IMPORTER:SKANDAA AUTOMOTIVE)
4792,KAINING (HONGKONG) (IMPORTER: BEST EV MOBILITY)
4793,KAINING (HONGKONG) (IMPORTER: BMR EV INDUSTRIES)
4794,KAINING (HONGKONG) (IMPORTER: SEEKA E MOTORS)
4795,KHACHEDU RAM & SONS (INDIA) PVT LTD
4796,KR E-VEHICLE PVT LTD
4797,LIMA VEHICLE (IMPORTER: SARAOGI E-VENTURES)
4798,M/S ASHOKA INDUSTRIES
4799,M/S BALAJI AUTO ENG WORKS
4800,M/S BHANSALI AGRO TECH
4801,M/S BHANSALI TRAILERS P LTD
4802,M/S SRI MARUTHI WELDING WORKS KADAPA AP49943745
4803,M/S SRI VENKATA SAI DURGA ENGG WORKS AP203583296
4804,MAGNIOUS E MOBILITY PVT LTD
4805,MAHINDRA ELECTRIC AUTOMOBILE LTD
4806,METTA EV PVT LTD
4807,NEW BHARAT AGRICULTURAL WORKS
4808,NEW SHIVAM AGRICULTURE WORKS
4809,P.S. ENTERPRISES
4810,PROMINAL ELECTRIC VEHICLE PVT LTD
4811,RAPTEE ENERGY PVT LTD
4812,RIJIYA TRADING PVT LTD
4813,RODA FLEETS PVT LTD
4814,RPSS EV INDIA PVT LTD
4815,SAMAY AGRI INDUSTRIES
4816,SANTKRUPA MACHINE TOOLS
4817,SHIV SHAKTI TRADERS
4818,SHREE ASHAPURI TRAILER WORKS
4819,SHREE DHARTI AGRICULTURE WORKS
4820,SHREE KULDEVI AGRO INDUSTRIES
4821,SHREE PRABHAT AGRO INDUSTRIES
4822,SHREE RAM AGRO INDUSTRIES
4823,SHREE RAM ENGINEERING WORKS
4824,SHREE VISHWAKARMA TRAILER WORK
4825,SHREEJI INDUSTRIES
4826,SITARAM WELDING WORKS
4827,SONAL INDUSTRIES
4828,SUNJET ENERGY PVT LTD
4829,TIGER AUTOMOBILES COMPANY
4830,TIRANGA AUTOTECH INDIA PVT LTD
4831,TIRTH AGRO INDUSTRY
4832,UK MODEN (IMPORTER: ELTHOR EV PVT LTD)
4833,UP FURNITURE
4834,VISHWA SANJAY TRAILOR
4835,VIVEK ENGG. WORKS
4836,VOLTEXPRESS INDUSTRIES
4837,VOLVO
4838,VTECH MOTORS
4839,WUXI DAYANG (IMPORTER: MOVAENERGY PRIVATE LIMITED)
4840,WUXI DAYANG ELECTRIC (IMPORTER: ABZO MOTORS)
4841,WUXI TENGHUI (IMPORTER: NXTMOBILITY ENERGY)
4842,WUXI TENGHUI (IMPORTER: SUSHAMA MOTORS)
4843,WUXI YIZHILING (IMPORTER: BMR EV INDUSTRIES)
4844,XUZHOU CONSTRUCTION MACHINERY MANUFACTURING (IND)
4845,YOUYAKU ELECTRIC (IMPORTER: TES ELECTRIC)
4846,YOUYAKU ELECTRIC TECHNOLOGY (IMPORTER:JHEV MOTORS)
4847,A N ENTERPRISES
4848,AGI AUTO INDUSTRIES
4849,ANICK TRADERS
4850,AUTO SUPREME INDUSTRIES
4851,BAJRANG MECHANICAL WORKS
4852,BRIJESH AUTO GARAGE
4853,CHAMUNDA MECHANICLE WORKS
4854,DIVYA VARALAKSHMI INDUSTRY
4855,DURGA MECHANIC WORKS
4856,ECOPLANET MOTORS PVT LTD
4857,FUTURE EV TECHNOLOGY
4858,GARGARIJI AUTOMOBILE PVT LTD
4859,GOPE AUTO INDUSTRIES
4860,INFRA BAZAAR TECH PVT LTD
4861,JAY CHAMUNDA KRUPA WELDING WORKS
4862,JAY CHEHER TRECKNO FEBRICATION
4863,KAIRA CONTINENTAL LLP
4864,KALYANI STEEL WORKS
4865,KANAKADURGA AGRO ENGINEERING WORKS AP67274389
4866,KANTH E RICKSHAW
4867,KASIMI AGRO INDUSTRIES
4868,KRISHNA CHAITANYA ENTERPRISES
4869,LOTUS CARS LTD (IMPORTER: EXCLUSIVE MOTORS P LTD)
4870,M/S GENERAL MOTORS LLC
4871,M/S GOWRI ENGINEERING WORKS AP29073406
4872,M/S LEENA AGRO INDUSTRIES (INDIA) PVT LTD.
4873,"M/S PERFECT ENGINEERING WORKS, KURNOOL AP118154376"
4874,M/S S. SHAREEF ENGINEERING WORK SHOP AP117790841
4875,M/S SRI BALAKRISHNA FOUNDRY&MECH WORKS AP178701111
4876,M/S SRI KANAKA DURGA ENGINEERING WORKS AP514553897
4877,M/S SRI SAI SUDHA ENGINEERING WORKS AP235531849
4878,M/S SRINIVASA ENGINEERING WORKS AP29073331
4879,"M/S SRT TRAILOR WORKS,CHITTOOR AP313364198"
4880,M/S UMA INDUSTRY ANANTHAPUR AP29073329
4881,M/S YOSHITHA TRAILERS AP312873726
4882,MODLINE ASSOCIATES PVT LTD
4883,NAVDURGA ENGINEERING WORKS
4884,NAVDURGA MECHANIC WORKS
4885,NIHARIKA ENTERPRISES
4886,NILKANTH TRAILOR
4887,PADMAVATHI ENGINEERING WORKS AP67413574
4888,PARAS ENGG WORKS
4889,PRAGATI ENGINERING TRAILOR CUTTACK MADHUPATNA
4890,RAJASTHAN BODY BUILDERS
4891,RANDAL MECHANICAL WORKS
4892,RIVET EV INDUSTRIES PVT LTD
4893,SAI RAJ AGRO INDUSTRIES
4894,SAIESHA E-VEHICLES PVT LTD
4895,SAIF AUTO LTD
4896,SANY AUTOMOBILE MANUFACTURE CO LTD
4897,SHAKTI INDUSTRIES
4898,SHIVAM AGRICULTURE WORKS
4899,SHREE BHOJAL INDUSTRIES
4900,SHREE DIPESHWARI INDUSTRIES
4901,SHREE MAHALAXMI AGRO WORKS
4902,SHUBHLAKSHMI AGRO INDUSTRIES
4903,SIDANA INDUSTRIES
4904,SKYBOLT INDUSTRIES PVT LTD
4905,SM INTERNATIONAL
4906,SMV GREEN SOLUTIONS PVT LTD
4907,SRI GAYATRI ENGINEERING WORKS AP235532582
4908,SRI RAVI ENGINEERING WORKS AP117792684
4909,SRI SRINIVASA AUTO ENGNEERING WORKS AP105381065
4910,SRIVIJAY E-VEHICLES PVT LTD
4911,SUBRAHMANYESWARA AGRO INDUSTRIES AP105380107
4912,SUBRAHMANYESWARA ENGG WORKS AP235530208
4913,TIANJIN DFXK PETROLEUM MACHINERY CO. LTD.
4914,VAISHNAVI INDUSTRIES
4915,VALAMPURI & COMPANY
4916,VIRAT MOTOCORP
4917,WUHAN LOTUS (IMPORTER: EXCLUSIVE MOTORS PVT LTD)
4918,WUXI SAIGE (IMPORTER: CITIZEN CARE)
4919,YOUYAKU ELECTRIC (IMPORTER: POWORO PVT LTD)
4920,YOUYAKU ELECTRIC (IMPORTER:RIVALDO ELECTRIC)
4921,ZAKWILL ELECTRIC VEHICLES PVT LTD
